timestamp	imu.gyro.x	imu.gyro.y	imu.gyro.z	imu.acc.x	imu.acc.y	imu.acc.z	imu.status	imu.temperature
256551295145426	-0.07041663677	0.01421062835	0.02275139466	0.1569456756	-0.08624466509	-9.674202919	0	50.80728149
256551295651105	-0.07050985843	0.01461542491	0.02285792492	0.1603465676	-0.08938214183	-9.671255112	0	50.74139786
256551296156777	-0.07020093501	0.01449292246	0.02282862924	0.1627655327	-0.08832832426	-9.675949097	0	50.69432449
256551296662459	-0.07060836256	0.01469532214	0.02309228107	0.1596040726	-0.09766891599	-9.677580833	0	50.65759659
256551297168109	-0.07061104476	0.01473527122	0.02250106074	0.1634840518	-0.09771679342	-9.677075386	0	50.57948303
256551297673803	-0.07036605477	0.01477255579	0.02230132557	0.155412823	-0.09247169644	-9.673195839	0	50.51832581
256551298179477	-0.0702701807	0.0136060901	0.02251170762	0.1642982811	-0.09024432302	-9.674967766	0	50.45999527
256551298685142	-0.07081343234	0.01400556508	0.02246910334	0.1570414603	-0.09869876504	-9.675806999	0	50.40446472
256551299190817	-0.07039798796	0.01503620949	0.02259693295	0.1527303904	-0.09330998361	-9.675974846	0	50.32822418
256551299696455	-0.07000653446	0.01437840518	0.02261823788	0.1532094479	-0.09333390743	-9.684165001	0	50.25760651
256551300202155	-0.07072557509	0.01405882835	0.02203500643	0.1576641351	-0.0889031291	-9.694440842	0	50.20113373
256551300707811	-0.07064032555	0.01395762339	0.02246111259	0.1505030543	-0.09448351711	-9.677627563	0	50.13809586
256551301213487	-0.07047254592	0.01408279873	0.02289254405	0.1534968168	-0.09239985049	-9.680116653	0	50.06939316
256551301719149	-0.07029414177	0.01325189229	0.02239186876	0.1538800001	-0.09977648407	-9.681435585	0	50.01105499
256551302224832	-0.07047526538	0.01353418455	0.02255165763	0.1542152911	-0.08538243175	-9.695924759	0	49.9216156
256551302730491	-0.07017160952	0.01382713206	0.02235192247	0.1554606855	-0.09517806768	-9.680858612	0	49.82842636
256551303236141	-0.0704645738	0.0146154305	0.02227202803	0.1566582322	-0.0993693918	-9.684690475	0	49.78515244
256551303741808	-0.07025150955	0.013696637	0.02257828973	0.1571372449	-0.08550219983	-9.680140495	0	49.76255798
256551304247470	-0.07068030536	0.01413872559	0.02244246937	0.1576162726	-0.1025547162	-9.679445267	0	49.70517731
256551304753133	-0.07029680908	0.01341433823	0.02214952745	0.1531136483	-0.0978365466	-9.68344593	0	49.62705994
256551305258785	-0.07007309049	0.01348091848	0.02181396633	0.1539757848	-0.09182503819	-9.686823845	0	49.57906342
256551305764461	-0.07045124471	0.01345162746	0.02249040641	0.159699887	-0.09228011221	-9.681602478	0	49.53197098
256551306270118	-0.07040064037	0.01311074384	0.02214153484	0.1555565	-0.0939566046	-9.680645943	0	49.47643661
256551306775757	-0.07061370462	0.01353684627	0.02260492183	0.1553169936	-0.09565708786	-9.684883118	0	49.39645004
256551307281430	-0.07061106712	0.0129003562	0.02219746076	0.157999441	-0.09369313717	-9.686153412	0	49.3447113
256551307787077	-0.07050985098	0.01355016604	0.02239986137	0.1528501362	-0.08715476096	-9.683469772	0	49.24776459
256551308292737	-0.0705364719	0.01398159377	0.02226403914	0.1454495192	-0.09412425756	-9.685770988	0	49.17434692
256551308798390	-0.07029678673	0.01365668885	0.02220278978	0.158478424	-0.09393266588	-9.678875923	0	49.11973953
256551309304049	-0.07035537809	0.01302285865	0.02215751447	0.1539758295	-0.0888312608	-9.683088303	0	49.07926941
256551309809698	-0.07036338001	0.01381914597	0.02215218171	0.1551493257	-0.08643625677	-9.687589645	0	49.03221512
256551310315351	-0.07056578994	0.01287904847	0.02209892496	0.1484912038	-0.08813674003	-9.683377266	0	48.97106934
256551310821003	-0.07052318752	0.01304682903	0.02209093235	0.1516047418	-0.08677155524	-9.69046402	0	48.91459656
256551311326642	-0.0705524832	0.0129189929	0.02211224101	0.1523950994	-0.09601634741	-9.689937592	0	48.83554077
256551311832310	-0.07010771334	0.0133477645	0.02228800766	0.1519161016	-0.09113049507	-9.691806793	0	48.79316711
256551312337948	-0.07055776566	0.01301486604	0.02200571634	0.1481558979	-0.08851992339	-9.687900543	0	48.72633362
256551312843601	-0.06996386498	0.01269528735	0.02241850644	0.1563468575	-0.0860530287	-9.686442375	0	48.67079926
256551313349243	-0.07046723366	0.01291100215	0.02223740704	0.1543589979	-0.09524992108	-9.697673798	0	48.61435699
256551313854893	-0.0702355355	0.01316400617	0.02213354595	0.1540716141	-0.08681944013	-9.679232597	0	48.54566574
256551314360542	-0.07027017325	0.01327585522	0.02220278978	0.1558439136	-0.08732240647	-9.692189217	0	48.49389648
256551314866187	-0.07051519305	0.01231712103	0.02207761444	0.1598915309	-0.08593331277	-9.688642502	0	48.43270874
256551315371834	-0.0704272911	0.01235706825	0.02230664901	0.1567301005	-0.09481880069	-9.68596077	0	48.36115646
256551315877473	-0.07043795288	0.01299622655	0.02216283977	0.1526106596	-0.09371713549	-9.687207222	0	48.29904175
256551316383122	-0.07009972632	0.01234108768	0.02213620767	0.1456890553	-0.08681945503	-9.698106766	0	48.23411179
256551316888752	-0.07045394927	0.01276985835	0.02166482806	0.149736613	-0.08679550886	-9.686155319	0	48.17389679
256551317394436	-0.07056845725	0.01254082378	0.02177934349	0.1455453485	-0.08514293283	-9.691660881	0	48.12306595
256551317900067	-0.07008641213	0.01303617284	0.02193913423	0.1520119011	-0.08459207416	-9.690872192	0	48.08166885
256551318405676	-0.07009439915	0.01261539757	0.02161689289	0.1550056785	-0.08763375133	-9.682970047	0	48.02423859
256551318911313	-0.0700917244	0.01250353921	0.02229866199	0.1499761045	-0.09637557715	-9.698895454	0	47.95927429
256551319416958	-0.0702328831	0.01233043615	0.02211756259	0.1498803645	-0.0877295658	-9.694584846	0	47.86611938
256551319922620	-0.07018494606	0.01213336363	0.02202968299	0.1533052176	-0.08590933681	-9.702511787	0	47.80118179
256551320428234	-0.07028079778	0.01298557222	0.02208826691	0.1559636891	-0.08923840523	-9.696595192	0	47.74943542
256551320933875	-0.07016896456	0.01182709914	0.02176069841	0.1514371336	-0.08480761945	-9.685097694	0	47.68824768
256551321439494	-0.0704645589	0.01254349109	0.02177135646	0.1491618305	-0.08693920076	-9.693671227	0	47.64306641
256551321945130	-0.07028613985	0.0121599948	0.02189119719	0.1539757848	-0.08499924839	-9.693842888	0	47.58469391
256551322450775	-0.07007576525	0.01139833219	0.02176070213	0.1532333344	-0.08950189501	-9.689102173	0	47.53482437
256551322956397	-0.07028083503	0.01248489972	0.02185391448	0.1522034705	-0.08914262801	-9.684550285	0	47.50752258
256551323462037	-0.07020893693	0.01207743865	0.02186456695	0.1485391259	-0.08813671768	-9.685555458	0	47.45955658
256551323967669	-0.07004914433	0.01272724569	0.02180064842	0.1549817026	-0.08693919331	-9.689049721	0	47.39837265
256551324473301	-0.07002516836	0.01195492968	0.02187788114	0.146287784	-0.08674760908	-9.698583603	0	47.32591248
256551324978923	-0.07050186396	0.01247690618	0.0215449892	0.15009588	-0.08301137388	-9.692286491	0	47.29673386
256551325484562	-0.07016097754	0.0120108556	0.0215236824	0.1493534148	-0.08377777785	-9.69611454	0	47.25247574
256551325990191	-0.07004113495	0.01150485594	0.02131861448	0.1480122209	-0.08863967657	-9.695231438	0	47.18094635
256551326495815	-0.06998255104	0.0113716973	0.02133726142	0.1509101689	-0.08950189501	-9.692570686	0	47.12918091
256551327001449	-0.07018759847	0.0117152473	0.0217766799	0.1481798589	-0.08928633481	-9.695803642	0	47.04824829
256551327507075	-0.07008643448	0.01156611089	0.02172608301	0.1461201608	-0.07910750806	-9.712356567	0	47.00682449
256551328012696	-0.0698626861	0.01225586981	0.02155564353	0.1482756734	-0.08825647086	-9.696690559	0	46.95225143
256551328518318	-0.07033409178	0.01163535099	0.02169146203	0.1508383155	-0.09019645303	-9.700284958	0	46.89389801
256551329023947	-0.07023554295	0.01237304695	0.02167015709	0.1506227702	-0.08528663218	-9.696596146	0	46.83269119
256551329529571	-0.07011304796	0.01076716185	0.0216621682	0.1518203169	-0.08770561963	-9.688741684	0	46.78656769
256551330035195	-0.069862701	0.01114799269	0.02144911326	0.1513413042	-0.08293953538	-9.700762749	0	46.70565414
256551330540815	-0.07008104771	0.01155812014	0.02151036635	0.1539039314	-0.08337062597	-9.691925049	0	46.66423416
256551331046431	-0.07007040083	0.01143561583	0.02141981572	0.1505030096	-0.0887594223	-9.698678017	0	46.61341476
256551331552061	-0.07020091265	0.01138501521	0.02146243118	0.1480840594	-0.08504714817	-9.69472599	0	46.56354523
256551332057672	-0.07016629726	0.01157409791	0.02140383609	0.1513412893	-0.08804091066	-9.700283051	0	46.51459122
256551332563308	-0.07027815282	0.01095358375	0.0215503145	0.1485870183	-0.07901168615	-9.70457077	0	46.45338821
256551333068912	-0.07020890713	0.01146756858	0.02152900957	0.1554607302	-0.08475972712	-9.696909904	0	46.39222336
256551333574536	-0.06986803561	0.01091363374	0.02143047005	0.147700876	-0.08782536536	-9.702991486	0	46.35836029
256551334080173	-0.07012370229	0.01064998005	0.02135323919	0.1494971365	-0.08511897922	-9.701169014	0	46.27742004
256551334585763	-0.07037138194	0.01100152265	0.02145976201	0.1465512365	-0.08504714072	-9.697986603	0	46.22565842
256551335091385	-0.07038202137	0.01138501521	0.02157694474	0.145497486	-0.0822449699	-9.697410583	0	46.15789413
256551335596998	-0.07006776333	0.01100418158	0.02156363055	0.1433179528	-0.07652086765	-9.70485878	0	46.08351898
256551336102620	-0.07015032321	0.01091363374	0.02123872563	0.1466949433	-0.08988509327	-9.695948601	0	46.03269196
256551336608218	-0.07039801776	0.01107075997	0.02160091326	0.1491378248	-0.0749162212	-9.706106186	0	45.96589279
256551337113837	-0.07012102753	0.01004810445	0.02142781019	0.1487786621	-0.08071213216	-9.698342323	0	45.93577194
256551337619447	-0.07037668675	0.01108940132	0.02128665894	0.1517244577	-0.07860454172	-9.696835518	0	45.90376282
256551338125059	-0.06982540339	0.01035436988	0.02131861076	0.1458806694	-0.08533456922	-9.711732864	0	45.83695221
256551338630678	-0.0699345842	0.01044225693	0.02125736699	0.1480840445	-0.08102349937	-9.700429916	0	45.77766418
256551339136280	-0.0698627159	0.01063400041	0.0212839935	0.1455213875	-0.07491621375	-9.704140663	0	45.72116852
256551339641897	-0.07016897202	0.01097754948	0.02117747068	0.1444196701	-0.08540640026	-9.692334175	0	45.65811157
256551340147542	-0.07008907199	0.009827065282	0.02153699659	0.1417612433	-0.07882010937	-9.704237938	0	45.60448074
256551340653108	-0.07019028813	0.01033839211	0.02155830152	0.1464075595	-0.08411308378	-9.702486038	0	45.56497192
256551341158712	-0.07010769844	0.01014664397	0.0210682787	0.1420965195	-0.08097559959	-9.706869125	0	45.51977921
256551341664324	-0.07000386715	0.01042361371	0.0213319324	0.14305453	-0.07343130559	-9.706197739	0	45.45296478
256551342169956	-0.07027283311	0.0107698245	0.02137454413	0.1476290077	-0.07975414395	-9.705338478	0	45.42096329
256551342675531	-0.0700385049	0.01040496957	0.02135856077	0.1530657262	-0.08016131818	-9.699851036	0	45.35035706
256551343181115	-0.07036603242	0.01064465474	0.0213159509	0.1474373937	-0.07606582344	-9.708162308	0	45.28634644
256551343686743	-0.06983607262	0.01029844489	0.02114284784	0.1488265246	-0.08519084007	-9.70464325	0	45.21483231
256551344192347	-0.07010772824	0.01065530628	0.02094843611	0.1417612135	-0.07424561679	-9.713479996	0	45.16212845
256551344697949	-0.07014233619	0.01015996002	0.02095110156	0.1499042809	-0.0839214772	-9.714365959	0	45.10377502
256551345203551	-0.06983340532	0.01061536092	0.02114551514	0.1500240266	-0.08823251724	-9.722390175	0	45.05578232
256551345709142	-0.07008374482	0.009973539039	0.0209324602	0.1460722387	-0.07702382654	-9.706055641	0	45.01908112
256551346214752	-0.06981477886	0.01010669768	0.02126003057	0.149209708	-0.08308323473	-9.719947815	0	44.97483063
256551346720351	-0.07019829005	0.01021588687	0.02111888118	0.1449945271	-0.08190966398	-9.712258339	0	44.90235519
256551347225943	-0.07014235109	0.01024518069	0.02113752253	0.1472458094	-0.07587422431	-9.71420002	0	44.85624695
256551347731543	-0.07025685906	0.01035171002	0.02144378051	0.1444196999	-0.08037687093	-9.713288307	0	44.76588821
256551348237139	-0.07001983374	0.009832391515	0.02098572254	0.1425755173	-0.07673641294	-9.712138176	0	44.68214417
256551348742740	-0.07005178183	0.009542104788	0.02136122808	0.1438209116	-0.07771838456	-9.713794708	0	44.61719131
256551349248340	-0.06959907711	0.009747168981	0.0211535003	0.1443239003	-0.07666455209	-9.709196091	0	44.55130005
256551349753930	-0.07014233619	0.00967792701	0.02091914043	0.1466949582	-0.07977810502	-9.708378792	0	44.54000473
256551350259519	-0.0699505806	0.009797767736	0.0210203398	0.1454734951	-0.07951466739	-9.727015495	0	44.46474075
256551350765128	-0.06991063803	0.0100827273	0.02090582624	0.1484193802	-0.08265212923	-9.718221664	0	44.37813568
256551351270710	-0.06980677694	0.009262474254	0.02104697376	0.140491873	-0.07391031832	-9.703538895	0	44.32261276
256551351776292	-0.07000383735	0.009259806946	0.02085522562	0.1450663507	-0.08308323473	-9.72385025	0	44.26991653
256551352281893	-0.07019293308	0.009507483803	0.02106828429	0.1402283609	-0.07908353209	-9.715180397	0	44.19083405
256551352787473	-0.06971355528	0.009329052642	0.02093778364	0.1421444267	-0.08308321983	-9.711755753	0	44.14847565
256551353293046	-0.07013434917	0.009092030115	0.02081527747	0.1491378695	-0.07865243405	-9.711110115	0	44.08261108
256551353798660	-0.06993194669	0.009249158204	0.02119877376	0.1397254467	-0.0765927285	-9.717027664	0	44.01672363
256551354304253	-0.06995857507	0.009070726112	0.02111622132	0.1440604329	-0.08164618909	-9.71824646	0	43.97813797
256551354809867	-0.06969227642	0.008910938166	0.02098039351	0.1479403228	-0.08195757866	-9.710487366	0	43.92544556
256551355315422	-0.06999054551	0.008796421811	0.02105496079	0.1420485973	-0.07745491713	-9.71740818	0	43.8670845
256551355821009	-0.06985738128	0.008828378282	0.02112154476	0.1419049203	-0.07929909229	-9.715517044	0	43.78236389
256551356326584	-0.06990797073	0.008988169953	0.0210363213	0.1422881037	-0.07781417668	-9.71180439	0	43.71367264
256551356832188	-0.06986802816	0.008839031681	0.02082060091	0.1429586858	-0.08102352917	-9.727059364	0	43.64684677
256551357337745	-0.06978812814	0.008881643414	0.02060488984	0.1441083252	-0.07740703225	-9.723035812	0	43.58755493
256551357843331	-0.0698280707	0.008844358847	0.02102034725	0.1441083252	-0.08090375364	-9.723490715	0	43.4972229
256551358348911	-0.06955907494	0.008514125831	0.02093778551	0.1420007348	-0.07747887075	-9.721360207	0	43.41153717
256551358854495	-0.07002248615	0.009118663147	0.02101235278	0.1458327323	-0.07551496476	-9.718655586	0	43.36355591
256551359360099	-0.06966029108	0.008269117214	0.02101768181	0.1439166963	-0.07695197314	-9.717886925	0	43.29204178
256551359865653	-0.07003314793	0.008090685122	0.02088718861	0.1470541954	-0.08023314923	-9.722291946	0	43.22802734
256551360371228	-0.06976418197	0.008876315318	0.02097773179	0.1454255581	-0.08131089807	-9.728232384	0	43.14428329
256551360876796	-0.07004379481	0.008399611339	0.02051700279	0.1389111131	-0.07793392241	-9.718795776	0	43.06237411
256551361382381	-0.06972420216	0.008548744954	0.0207353849	0.1447070539	-0.07376661152	-9.727728844	0	43.00209808
256551361887946	-0.06979878247	0.008700550534	0.02061287872	0.1399649382	-0.07980204374	-9.726747513	0	42.91833496
256551362393523	-0.06995058805	0.008394285105	0.02064217255	0.1375459731	-0.07501201332	-9.723804474	0	42.86187363
256551362899106	-0.06989198923	0.008314389735	0.02083658613	0.1437970102	-0.0790116936	-9.726150513	0	42.80351639
256551363404673	-0.06994526833	0.008162590675	0.02103898674	0.1446591914	-0.07561075687	-9.727108955	0	42.73103333
256551363910240	-0.06978014112	0.007984157652	0.020953767	0.142312035	-0.07412586361	-9.724372864	0	42.62280655
256551364415811	-0.06983073801	0.007853659801	0.02088984847	0.142359972	-0.08035292476	-9.736280441	0	42.53055573
256551364921375	-0.06984938681	0.008074704558	0.02069277316	0.1429108232	-0.08313112706	-9.723421097	0	42.45811081
256551365426958	-0.07020892203	0.007949538529	0.02070342749	0.1413540393	-0.07537125796	-9.728785515	0	42.41480637
256551365932516	-0.06955377012	0.007970841601	0.02071674354	0.1426234096	-0.07589818537	-9.721982956	0	42.34138489
256551366438069	-0.0702515468	0.008010786958	0.02084190771	0.1419049203	-0.08813670278	-9.720665932	0	42.27364349
256551366943639	-0.06956443936	0.007925567217	0.0207087528	0.1449465752	-0.07407794148	-9.721481323	0	42.20867538
256551367449204	-0.07005446404	0.007957526483	0.02092446573	0.1503593326	-0.07537128031	-9.722031593	0	42.1578598
256551367954765	-0.06994262338	0.007408915553	0.02054363489	0.142359972	-0.07479644567	-9.730819702	0	42.08823395
256551368460332	-0.0698467344	0.006929544266	0.02069543116	0.1424318254	-0.07711963356	-9.72274971	0	42.0242157
256551368965893	-0.06966296583	0.007406249642	0.02062618732	0.1410187483	-0.07589817047	-9.727371216	0	41.9395256
256551369471458	-0.06991862506	0.007496798411	0.02057559602	0.1451860368	-0.07496410608	-9.723181725	0	41.85198212
256551369977012	-0.06969226897	0.006807038561	0.0204477571	0.1505030394	-0.07738309354	-9.729311943	0	41.79737854
256551370482572	-0.07009706646	0.007640607655	0.0206554886	0.1439406723	-0.07716751099	-9.720067978	0	41.73434448
256551370988125	-0.06957507879	0.006873617414	0.02055162191	0.1363723874	-0.07937095314	-9.726963043	0	41.69670486
256551371493699	-0.06985204667	0.006785734557	0.02048237994	0.1428149641	-0.08023313433	-9.725262642	0	41.60916519
256551371999242	-0.06994258612	0.007041396573	0.02074337378	0.141330108	-0.07300019264	-9.735322952	0	41.54047775
256551372504793	-0.06956177205	0.007161238696	0.02046906389	0.1358934194	-0.07568261027	-9.729408264	0	41.43411255
256551373010356	-0.06989732385	0.007235809229	0.02040514722	0.1411385089	-0.07743097842	-9.730606079	0	41.34658813
256551373515916	-0.06966563314	0.006945523433	0.02059157379	0.1387434602	-0.08111931384	-9.726679802	0	41.29482269
256551374021463	-0.06992927194	0.006913566031	0.02033324912	0.1426473409	-0.07220984995	-9.746004105	0	41.21481323
256551374527015	-0.06973752379	0.007419567555	0.02043444104	0.1370908916	-0.07247328758	-9.733263016	0	41.13294983
256551375032568	-0.06982807815	0.007347662468	0.02036254294	0.1386237144	-0.0690484345	-9.73651886	0	41.06422424
256551375538104	-0.06999319047	0.006689861417	0.02067679539	0.1397494227	-0.07199428976	-9.73182869	0	41.0002327
256551376043657	-0.06978814304	0.006695186719	0.02039450034	0.1442759931	-0.07122787088	-9.733312607	0	40.91553879
256551376549209	-0.06933538616	0.006953515112	0.02043710835	0.1334984004	-0.06143224239	-9.72636795	0	40.85246658
256551377054748	-0.06999851763	0.006058693398	0.02035455033	0.1391745806	-0.07568260282	-9.731228828	0	40.78847504
256551377560308	-0.06934072077	0.006673881318	0.02022671327	0.1429826766	-0.07424560189	-9.721647263	0	40.69528198
256551378065842	-0.07003848255	0.006966830231	0.0202586744	0.1398212761	-0.0746288076	-9.744616508	0	40.61718369
256551378571386	-0.06973221898	0.006242450327	0.02037585527	0.1381926388	-0.07177872211	-9.733359337	0	40.54565811
256551379076923	-0.06964699924	0.005901564844	0.02039183117	0.1402284056	-0.07335946709	-9.732618332	0	40.46375275
256551379582479	-0.0696869418	0.005917544011	0.02035721019	0.1306004375	-0.06902447343	-9.723900795	0	40.4167099
256551380088007	-0.06996656954	0.006386260968	0.02035455219	0.137354359	-0.07453301549	-9.742675781	0	40.33952713
256551380593560	-0.06959638745	0.006588660181	0.02053031698	0.1352946609	-0.06935977191	-9.732903481	0	40.25387955
256551381099087	-0.06974286586	0.006087986752	0.02035454661	0.1454495341	-0.0713955313	-9.737335205	0	40.18047714
256551381604629	-0.06972686946	0.006314353086	0.02027465776	0.1410426944	-0.07441324741	-9.742007256	0	40.08634949
256551382110164	-0.06976151466	0.006362291519	0.02013350464	0.1410426944	-0.07259305567	-9.730459213	0	40.00165558
256551382615709	-0.06961236149	0.005962816998	0.02016013488	0.1427911073	-0.07204217464	-9.729287148	0	39.98284149
256551383121245	-0.06947654486	0.006293047685	0.02001632936	0.1400846839	-0.07333549112	-9.730628967	0	39.89245987
256551383626770	-0.06966564804	0.005821669474	0.02010687254	0.1400607377	-0.06957532465	-9.72813797	0	39.81248474
256551384132311	-0.06984937936	0.005720469635	0.02018676698	0.1469344348	-0.07084467262	-9.742940903	0	39.73905945
256551384637832	-0.06977215409	0.005454153754	0.02041846514	0.1381447315	-0.06892865896	-9.738605499	0	39.6553154
256551385143378	-0.06962833554	0.005550027825	0.0202906318	0.133043319	-0.07625744492	-9.735609055	0	39.5837822
256551385648900	-0.0695804134	0.0056405738	0.02026666142	0.1419289112	-0.07290438563	-9.742149353	0	39.51882172
256551386154426	-0.06954579055	0.005416870117	0.02047172748	0.1383603215	-0.07038962096	-9.744447708	0	39.44731522
256551386659977	-0.0697029233	0.005997437518	0.02044242993	0.1410187185	-0.06751559675	-9.742507935	0	39.36447906
256551387165483	-0.06919957697	0.005502090789	0.02050102502	0.1294747442	-0.0725690797	-9.728926659	0	39.29859543
256551387671017	-0.06979611516	0.005558018107	0.01992311142	0.1383363456	-0.07005432248	-9.738244057	0	39.22896957
256551388176528	-0.06956709921	0.0053875749	0.0201841034	0.1382884383	-0.06715634465	-9.735730171	0	39.14235687
256551388682070	-0.06967363507	0.005054680631	0.01992843673	0.1387674809	-0.07170686871	-9.738415718	0	39.08966064
256551389187583	-0.06955110282	0.00521446811	0.01997904293	0.1336420625	-0.0659827739	-9.729862213	0	39.00024033
256551389693160	-0.06970822811	0.005600627046	0.02004828118	0.1368035227	-0.0763771683	-9.731824875	0	38.94374847
256551390198638	-0.06961502135	0.00543551147	0.02014416456	0.1355102211	-0.07137158513	-9.734677315	0	38.88260269
256551390704155	-0.06988401711	0.005049352534	0.02014682256	0.1410187632	-0.06667733938	-9.739059448	0	38.81578064
256551391209678	-0.06966563314	0.00456199469	0.02012552135	0.1346480101	-0.0732396841	-9.734103203	0	38.71882248
256551391715186	-0.07003048062	0.005009406712	0.01991245896	0.1385039836	-0.07331154495	-9.73529911	0	38.64823914
256551392220711	-0.06950850785	0.004404868931	0.02021872252	0.1351988316	-0.06567143649	-9.732998848	0	38.58892441
256551392726234	-0.06950585544	0.004796353169	0.0202373676	0.1377854645	-0.06777905673	-9.746222496	0	38.4882431
256551393231755	-0.06926616281	0.005060005467	0.01998702623	0.137522012	-0.07108418643	-9.744925499	0	38.41198349
256551393737265	-0.06953781843	0.004378236365	0.01996839419	0.1353665143	-0.06718030572	-9.734726906	0	38.3301239
256551394242783	-0.06968428195	0.004897552542	0.01990713365	0.1398451924	-0.06140830368	-9.737071037	0	38.27271652
256551394748291	-0.06947121024	0.004183826502	0.01994974539	0.1374502033	-0.07050934434	-9.730056763	0	38.21434402
256551395253811	-0.06969492882	0.004625910427	0.01984854415	0.1353425533	-0.06579119712	-9.738965034	0	38.15411758
256551395759320	-0.06951382756	0.005206481088	0.01982458122	0.137713626	-0.06974297017	-9.738508224	0	38.09200668
256551396264851	-0.0696336776	0.004301005043	0.01981125772	0.1329954267	-0.07084468007	-9.742603302	0	37.99599457
256551396770342	-0.06968428195	0.004061321728	0.01984588429	0.1362526715	-0.06777906418	-9.737358093	0	37.91978073
256551397275851	-0.06944192201	0.004194478504	0.01989647932	0.1385518759	-0.06674920022	-9.736352921	0	37.82564545
256551397781362	-0.06929545105	0.003486077767	0.02017078921	0.1344563961	-0.06667733192	-9.738078117	0	37.77011108
256551398286860	-0.06983073801	0.004095941316	0.01984321512	0.1266486496	-0.06600674242	-9.73209095	0	37.71554565
256551398792405	-0.06965231895	0.004396879114	0.01998170279	0.1384321302	-0.06950348616	-9.72754097	0	37.67600632
256551399297886	-0.06957509369	0.003997405991	0.01961951517	0.1377375871	-0.06591092795	-9.728999138	0	37.59693909
256551399803399	-0.0694579035	0.004471447784	0.01957423799	0.1348874867	-0.0673000291	-9.743490219	0	37.50754547
256551400308892	-0.06957507879	0.003584614722	0.01989914663	0.137689665	-0.06648574024	-9.732711792	0	37.42376328
256551400814401	-0.06928480417	0.004095941782	0.01976066083	0.1336420923	-0.06480923295	-9.738940239	0	37.35884094
256551401319939	-0.06970026344	0.004048004281	0.01981392503	0.1366598159	-0.06375542283	-9.736569405	0	37.29483414
256551401825403	-0.06937269121	0.004002730828	0.01980061084	0.1365879923	-0.07101231813	-9.738747597	0	37.23458481
